scheduler,run,CPU Utilization (%),Thermal Hotspots,Avg Isolation Time (ms)
SingleACOScheduler,23,0.0365625,9,72.45238095238095
SingleACOScheduler,24,0.0434375,4,75.60714285714286
SingleACOScheduler,25,0.0346875,7,87.04166666666667
SingleACOScheduler,26,0.0384375,13,76.38888888888889
SingleACOScheduler,27,0.03875,12,78.19444444444444
SingleACOScheduler,28,0.0303125,3,54.166666666666664
SingleACOScheduler,29,0.0390625,6,85.63157894736842
SingleACOScheduler,30,0.04,3,73.13793103448276
StigmergicSentinelsScheduler,1,0.0403125,10,57.40625
StigmergicSentinelsScheduler,2,0.0378125,7,63.94444444444444
StigmergicSentinelsScheduler,3,0.04125,19,83.82352941176471
StigmergicSentinelsScheduler,4,0.0384375,10,72.65517241379311
StigmergicSentinelsScheduler,5,0.03375,10,82.28125
StigmergicSentinelsScheduler,6,0.045312500000000006,8,69.11538461538461
StigmergicSentinelsScheduler,7,0.0390625,16,63.916666666666664
StigmergicSentinelsScheduler,8,0.0440625,15,93.81818181818181
StigmergicSentinelsScheduler,9,0.039375,15,96.77272727272727
StigmergicSentinelsScheduler,10,0.037187500000000005,3,86.82142857142857
StigmergicSentinelsScheduler,11,0.034374999999999996,2,69.47619047619048
StigmergicSentinelsScheduler,12,0.0421875,17,75.94594594594595
StigmergicSentinelsScheduler,13,0.033125,8,73.53846153846153
StigmergicSentinelsScheduler,14,0.0353125,8,66.43333333333334
StigmergicSentinelsScheduler,15,0.0409375,10,71.26666666666667
StigmergicSentinelsScheduler,16,0.037187500000000005,1,78.33333333333333
StigmergicSentinelsScheduler,17,0.041562499999999995,16,69.71052631578948
StigmergicSentinelsScheduler,18,0.03625,4,81.33333333333333
StigmergicSentinelsScheduler,19,0.040625,4,91.93548387096774
StigmergicSentinelsScheduler,20,0.036875,7,78.62962962962963
StigmergicSentinelsScheduler,21,0.039375,6,68.76
StigmergicSentinelsScheduler,22,0.035625000000000004,2,94.0
StigmergicSentinelsScheduler,23,0.033437499999999995,4,72.34375
StigmergicSentinelsScheduler,24,0.041875,10,68.875
StigmergicSentinelsScheduler,25,0.0421875,10,66.03333333333333
StigmergicSentinelsScheduler,26,0.044375000000000005,15,83.88571428571429
StigmergicSentinelsScheduler,27,0.03625,8,82.4
StigmergicSentinelsScheduler,28,0.041875,13,99.8108108108108
StigmergicSentinelsScheduler,29,0.04,17,69.15151515151516
StigmergicSentinelsScheduler,30,0.0378125,12,82.27586206896552
